,num_groups,num_instrs,max_instrs,min_instrs,avg_instrs,min_ii,max_ii,avg_ii,min_lat,max_lat,avg_lat,total_area_estimate,total_area_estimate_with_lifetimes,Variant idx,Variant name,Variant description,Variant details
77,3,3,1,1,1.0,1,2,1.6666666666666667,3,6,4.333333333333333,369.0,369.0,77,V77,all:77,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
78,3,3,1,1,1.0,1,2,1.3333333333333333,3,6,4.333333333333333,369.0,369.0,78,V78,all:78,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
79,3,3,1,1,1.0,1,2,1.3333333333333333,4,6,4.666666666666667,369.0,369.0,79,V79,all:79,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
80,3,3,1,1,1.0,1,2,1.6666666666666667,4,6,4.666666666666667,369.0,369.0,80,V80,all:80,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
81,3,3,1,1,1.0,1,2,1.6666666666666667,3,6,4.333333333333333,369.0,369.0,81,V81,all:81,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
82,3,3,1,1,1.0,1,2,1.6666666666666667,4,6,4.666666666666667,369.0,369.0,82,V82,all:82,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
83,3,3,1,1,1.0,2,2,2.0,4,6,4.666666666666667,369.0,369.0,83,V83,all:83,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
84,3,3,1,1,1.0,1,2,1.3333333333333333,3,6,4.666666666666667,369.0,369.0,84,V84,all:84,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
85,3,3,1,1,1.0,1,2,1.3333333333333333,4,6,5.0,369.0,369.0,85,V85,all:85,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
86,3,3,1,1,1.0,1,2,1.6666666666666667,4,6,5.0,369.0,369.0,86,V86,all:86,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
87,3,3,1,1,1.0,1,3,2.0,3,6,4.666666666666667,369.0,369.0,87,V87,all:87,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
88,3,3,1,1,1.0,1,3,2.0,4,6,5.0,369.0,369.0,88,V88,all:88,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
89,3,3,1,1,1.0,2,3,2.3333333333333335,4,6,5.0,369.0,369.0,89,V89,all:89,"SG1(II=2, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=3, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
90,3,3,1,1,1.0,1,4,2.0,3,6,4.0,369.0,369.0,90,V90,all:90,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
91,3,3,1,1,1.0,1,4,2.0,3,6,4.333333333333333,369.0,369.0,91,V91,all:91,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
92,3,3,1,1,1.0,1,4,2.3333333333333335,3,6,4.333333333333333,369.0,369.0,92,V92,all:92,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 1}, full_lats={CUSTOM5: 3}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
93,3,3,1,1,1.0,1,4,2.0,3,6,4.333333333333333,369.0,369.0,93,V93,all:93,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
94,3,3,1,1,1.0,1,4,2.0,4,6,4.666666666666667,369.0,369.0,94,V94,all:94,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
95,3,3,1,1,1.0,1,4,2.3333333333333335,4,6,4.666666666666667,369.0,369.0,95,V95,all:95,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
96,3,3,1,1,1.0,1,4,2.3333333333333335,3,6,4.333333333333333,369.0,369.0,96,V96,all:96,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
97,3,3,1,1,1.0,1,4,2.3333333333333335,4,6,4.666666666666667,369.0,369.0,97,V97,all:97,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=1, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
98,3,3,1,1,1.0,2,4,2.6666666666666665,4,6,4.666666666666667,369.0,369.0,98,V98,all:98,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=2, lats={CUSTOM5: 2}, full_lats={CUSTOM5: 4}), SG3(II=2, lats={CUSTOM18: 2}, full_lats={CUSTOM18: 4})"
99,3,3,1,1,1.0,1,4,2.0,3,6,4.666666666666667,369.0,369.0,99,V99,all:99,"SG1(II=4, lats={CUSTOM3: 4}, full_lats={CUSTOM3: 6}), SG2(II=1, lats={CUSTOM5: 3}, full_lats={CUSTOM5: 5}), SG3(II=1, lats={CUSTOM18: 1}, full_lats={CUSTOM18: 3})"
